replicate,category_id,jaccard,matched_cluster,status
101,30,0.7053571428571429,23.0,ok
101,31,0.624390243902439,22.0,ok
101,32,0.024339360222531293,10.0,ok
101,33,0.06949270326615706,10.0,ok
102,0,0.9767441860465116,0.0,ok
102,1,0.96875,1.0,ok
102,2,0.9090909090909091,2.0,ok
102,3,0.9487179487179487,3.0,ok
102,4,0.0,,no_overlapping_cluster
102,5,0.01098901098901099,20.0,ok
102,6,0.95,7.0,ok
102,7,0.21052631578947367,4.0,ok
102,8,0.7132352941176471,4.0,ok
102,9,0.9292035398230089,6.0,ok
102,10,0.875,16.0,ok
102,11,0.9433962264150944,8.0,ok
102,12,0.8943089430894309,10.0,ok
102,13,0.7894736842105263,11.0,ok
102,14,0.896774193548387,5.0,ok
102,15,0.9061488673139159,17.0,ok
102,16,0.944954128440367,14.0,ok
102,17,0.5606060606060606,9.0,ok
102,18,0.7827788649706457,21.0,ok
102,19,0.8080808080808081,12.0,ok
102,20,0.8032786885245902,13.0,ok
102,21,0.78125,18.0,ok
102,22,0.7936507936507936,15.0,ok
102,23,0.7536231884057971,20.0,ok
102,24,0.36585365853658536,19.0,ok
102,25,0.30303030303030304,19.0,ok
102,26,0.8152173913043478,25.0,ok
102,27,0.725,28.0,ok
102,28,0.8356164383561644,26.0,ok
102,29,0.13297872340425532,24.0,ok
102,30,0.831858407079646,22.0,ok
102,31,0.6994219653179191,23.0,ok
102,32,0.6326530612244898,27.0,ok
102,33,0.5878787878787879,24.0,ok
103,0,0.9651162790697675,0.0,ok
103,1,0.978494623655914,1.0,ok
103,2,0.8636363636363636,2.0,ok
103,3,0.9210526315789473,4.0,ok
103,4,0.8666666666666667,3.0,ok
103,5,0.0014925373134328358,28.0,ok
103,6,0.9342105263157895,6.0,ok
103,7,0.014492753623188406,2.0,ok
103,8,0.9494949494949495,5.0,ok
103,9,0.9158878504672897,8.0,ok
103,10,0.9636363636363636,16.0,ok
103,11,0.8372093023255814,9.0,ok
103,12,0.8793103448275862,11.0,ok
103,13,0.6299212598425197,12.0,ok
103,14,0.8482758620689655,13.0,ok
103,15,0.8957654723127035,10.0,ok
103,16,0.6578947368421053,15.0,ok
103,17,0.7014925373134329,7.0,ok
103,18,0.7373949579831933,19.0,ok
103,19,0.7391304347826086,14.0,ok
103,20,0.005952380952380952,24.0,ok
103,21,0.4258064516129032,25.0,ok
103,22,0.8923076923076924,17.0,ok
103,23,0.746268656716418,22.0,ok
103,24,0.24427480916030533,25.0,ok
103,25,0.5522388059701493,26.0,ok
103,26,0.8118811881188119,27.0,ok
103,27,0.7813370473537604,28.0,ok
103,28,0.8192771084337349,18.0,ok
103,29,0.7777777777777778,20.0,ok
103,30,0.8306451612903226,24.0,ok
103,31,0.6648351648351648,23.0,ok
103,32,0.12077294685990338,21.0,ok
103,33,0.495,21.0,ok
104,0,0.9263803680981595,0.0,ok
104,1,0.9795918367346939,2.0,ok
104,2,0.8837209302325582,1.0,ok
104,3,0.9761904761904762,3.0,ok
104,4,0.0,,no_overlapping_cluster
104,5,0.0,,no_overlapping_cluster
104,6,0.9709762532981531,7.0,ok
104,7,0.029411764705882353,1.0,ok
104,8,0.9509803921568627,4.0,ok
104,9,0.8648648648648649,8.0,ok
104,10,0.9038461538461539,5.0,ok
104,11,0.851063829787234,10.0,ok
104,12,0.9047619047619048,11.0,ok
104,13,0.7446808510638298,12.0,ok
104,14,0.875,15.0,ok
104,15,0.8848684210526315,16.0,ok
104,16,0.5607476635514018,14.0,ok
104,17,0.7,6.0,ok
104,18,0.8471698113207548,13.0,ok
104,19,0.7628865979381443,20.0,ok
104,20,0.4696969696969697,9.0,ok
104,21,0.6831683168316832,18.0,ok
104,22,0.8070175438596491,17.0,ok
104,23,0.7413793103448276,21.0,ok
104,24,0.6666666666666666,19.0,ok
104,25,0.6507936507936508,22.0,ok
104,26,0.09090909090909091,25.0,ok
104,27,0.7064102564102565,25.0,ok
104,28,0.5206611570247934,27.0,ok
104,29,0.344,27.0,ok
104,30,0.8099173553719008,23.0,ok
104,31,0.6833333333333333,24.0,ok
104,32,0.18421052631578946,26.0,ok
104,33,0.48704663212435234,26.0,ok
105,0,0.9873417721518988,0.0,ok
105,1,0.98,1.0,ok
105,2,0.7924528301886793,2.0,ok
105,3,0.972972972972973,3.0,ok
105,4,0.875,4.0,ok
105,5,0.8780487804878049,5.0,ok
105,6,0.9763157894736842,9.0,ok
105,7,0.016129032258064516,8.0,ok
105,8,0.9038461538461539,8.0,ok
105,9,0.9375,11.0,ok
105,10,0.9245283018867925,7.0,ok
105,11,0.8333333333333334,10.0,ok
105,12,0.9375,12.0,ok
105,13,0.7916666666666666,13.0,ok
105,14,0.9130434782608695,17.0,ok
105,15,0.9214501510574018,6.0,ok
105,16,0.6086956521739131,18.0,ok
105,17,0.0047169811320754715,0.0,ok
105,18,0.8016194331983806,14.0,ok
105,19,0.7578947368421053,15.0,ok
105,20,0.0,,no_overlapping_cluster
105,21,0.7459016393442623,22.0,ok
105,22,0.8245614035087719,16.0,ok
105,23,0.7758620689655172,19.0,ok
105,24,0.6166666666666667,21.0,ok
105,25,0.7162162162162162,20.0,ok
105,26,0.5064935064935064,28.0,ok
105,27,0.7395993836671803,29.0,ok
105,28,0.8311688311688312,25.0,ok
105,29,0.75,26.0,ok
105,30,0.7862595419847328,23.0,ok
105,31,0.6702127659574468,24.0,ok
105,32,0.018072289156626505,27.0,ok
105,33,0.6808510638297872,27.0,ok
106,0,0.9828571428571429,0.0,ok
106,1,0.9893617021276596,1.0,ok
106,2,0.9387755102040817,2.0,ok
106,3,0.0,,no_overlapping_cluster
106,4,0.8717948717948718,4.0,ok
106,5,0.9487179487179487,6.0,ok
106,6,0.9073170731707317,9.0,ok
106,7,0.046228710462287104,9.0,ok
106,8,0.9333333333333333,7.0,ok
106,9,0.9056603773584906,8.0,ok
106,10,0.8181818181818182,3.0,ok
106,11,0.8727272727272727,10.0,ok
106,12,0.9380530973451328,11.0,ok
106,13,0.6567164179104478,12.0,ok
106,14,0.8807947019867549,16.0,ok
106,15,0.8919753086419753,5.0,ok
106,16,0.8108108108108109,14.0,ok
106,17,0.6923076923076923,13.0,ok
106,18,0.7228915662650602,26.0,ok
106,19,0.7684210526315789,15.0,ok
106,20,0.6666666666666666,21.0,ok
106,21,0.6083916083916084,22.0,ok
106,22,0.828125,17.0,ok
106,23,0.7857142857142857,19.0,ok
106,24,0.17123287671232876,22.0,ok
106,25,0.620253164556962,23.0,ok
106,26,0.7647058823529411,20.0,ok
106,27,0.7741935483870968,27.0,ok
106,28,0.42424242424242425,18.0,ok
106,29,0.3014705882352941,18.0,ok
106,30,0.7129629629629629,25.0,ok
106,31,0.7150837988826816,24.0,ok
106,32,0.13191489361702127,28.0,ok
106,33,0.40756302521008403,28.0,ok
107,0,0.9883040935672515,0.0,ok
107,1,0.9782608695652174,1.0,ok
107,2,0.8490566037735849,2.0,ok
107,3,0.7555555555555555,3.0,ok
107,4,0.0,,no_overlapping_cluster
107,5,0.0,,no_overlapping_cluster
107,6,0.8932038834951457,5.0,ok
107,7,0.05867970660146699,5.0,ok
107,8,0.9166666666666666,4.0,ok
107,9,0.9333333333333333,8.0,ok
107,10,0.92,13.0,ok
107,11,0.0,,no_overlapping_cluster
107,12,0.8818897637795275,15.0,ok
107,13,0.6592592592592592,16.0,ok
107,14,0.8805031446540881,12.0,ok
107,15,0.932258064516129,6.0,ok
107,16,0.92,7.0,ok
107,17,0.7101449275362319,11.0,ok
107,18,0.7937743190661478,14.0,ok
107,19,0.7029702970297029,9.0,ok
107,20,0.7735849056603774,10.0,ok
107,21,0.7155172413793104,20.0,ok
107,22,0.7962962962962963,17.0,ok
107,23,0.8125,18.0,ok
107,24,0.7049180327868853,19.0,ok
107,25,0.6486486486486487,21.0,ok
107,26,0.7727272727272727,22.0,ok
107,27,0.7834586466165413,25.0,ok
107,28,0.8148148148148148,27.0,ok
107,29,0.7358490566037735,26.0,ok
107,30,0.811965811965812,24.0,ok
107,31,0.8169014084507042,23.0,ok
107,32,0.23121387283236994,28.0,ok
107,33,0.46994535519125685,28.0,ok
108,0,0.9707602339181286,0.0,ok
108,1,0.9680851063829787,2.0,ok
108,2,0.8367346938775511,1.0,ok
108,3,0.0,,no_overlapping_cluster
108,4,0.0,,no_overlapping_cluster
108,5,0.9736842105263158,4.0,ok
108,6,0.9716494845360825,7.0,ok
108,7,0.08771929824561403,3.0,ok
108,8,0.8365384615384616,3.0,ok
108,9,0.9203539823008849,10.0,ok
108,10,0.9444444444444444,6.0,ok
108,11,0.8333333333333334,9.0,ok
108,12,0.8738738738738738,12.0,ok
108,13,0.7279411764705882,11.0,ok
108,14,0.8536585365853658,13.0,ok
108,15,0.9344262295081968,8.0,ok
108,16,0.6842105263157895,17.0,ok
108,17,0.5955056179775281,5.0,ok
108,18,0.8408644400785854,15.0,ok
108,19,0.8529411764705882,14.0,ok
108,20,0.8679245283018868,16.0,ok
108,21,0.4662576687116564,20.0,ok
108,22,0.8307692307692308,18.0,ok
108,23,0.8103448275862069,25.0,ok
108,24,0.2689655172413793,20.0,ok
108,25,0.5972222222222222,22.0,ok
108,26,0.7816091954022989,23.0,ok
108,27,0.8079178885630498,24.0,ok
108,28,0.13279132791327913,21.0,ok
108,29,0.13259668508287292,21.0,ok
108,30,0.796875,19.0,ok
108,31,0.7298850574712644,26.0,ok
108,32,0.10277777777777777,21.0,ok
108,33,0.25824175824175827,21.0,ok
109,0,0.9345238095238095,0.0,ok
109,1,0.9901960784313726,1.0,ok
109,2,0.9545454545454546,2.0,ok
109,3,0.0024096385542168677,5.0,ok
109,4,0.0,,no_overlapping_cluster
109,5,0.0,,no_overlapping_cluster
109,6,0.961340206185567,5.0,ok
109,7,0.8157894736842105,6.0,ok
109,8,0.97,7.0,ok
109,9,0.9473684210526315,8.0,ok
109,10,0.94,3.0,ok
109,11,0.7543859649122807,9.0,ok
109,12,0.9098360655737705,13.0,ok
109,13,0.676923076923077,14.0,ok
109,14,0.864516129032258,15.0,ok
109,15,0.9228295819935691,4.0,ok
109,16,0.8878504672897196,10.0,ok
109,17,0.582089552238806,12.0,ok
109,18,0.7821782178217822,17.0,ok
109,19,0.7083333333333334,21.0,ok
109,20,0.8181818181818182,20.0,ok
109,21,0.7723577235772358,19.0,ok
109,22,0.8307692307692308,11.0,ok
109,23,0.8266666666666667,22.0,ok
109,24,0.7301587301587301,18.0,ok
109,25,0.5238095238095238,25.0,ok
109,26,0.7547169811320755,16.0,ok
109,27,0.7433903576982893,26.0,ok
109,28,0.7325581395348837,27.0,ok
109,29,0.7543859649122807,28.0,ok
109,30,0.7698412698412699,23.0,ok
109,31,0.7277777777777777,24.0,ok
109,32,0.0,,no_overlapping_cluster
109,33,0.7394957983193278,29.0,ok
110,0,0.98125,0.0,ok
110,1,0.967032967032967,1.0,ok
110,2,0.926829268292683,2.0,ok
110,3,0.9285714285714286,3.0,ok
110,4,0.006711409395973154,9.0,ok
110,5,0.01,21.0,ok
110,6,0.918918918918919,5.0,ok
110,7,0.04918032786885246,2.0,ok
110,8,0.8636363636363636,4.0,ok
110,9,0.8828828828828829,6.0,ok
110,10,0.8269230769230769,18.0,ok
110,11,0.8979591836734694,8.0,ok
110,12,0.9067796610169492,9.0,ok
110,13,0.7364341085271318,10.0,ok
110,14,0.8164556962025317,17.0,ok
110,15,0.8963414634146342,7.0,ok
110,16,0.875,11.0,ok
110,17,0.8285714285714286,12.0,ok
110,18,0.8153241650294696,13.0,ok
110,19,0.8736842105263158,15.0,ok
110,20,0.8301886792452831,14.0,ok
110,21,0.4819277108433735,19.0,ok
110,22,0.7936507936507936,20.0,ok
110,23,0.7808219178082192,21.0,ok
110,24,0.22929936305732485,19.0,ok
110,25,0.0,,no_overlapping_cluster
110,26,0.7676767676767676,24.0,ok
110,27,0.7374461979913917,26.0,ok
110,28,0.8787878787878788,16.0,ok
110,29,0.18691588785046728,25.0,ok
110,30,0.7787610619469026,22.0,ok
110,31,0.6982248520710059,23.0,ok
110,32,0.18571428571428572,25.0,ok
110,33,0.36771300448430494,25.0,ok
111,0,0.9754601226993865,0.0,ok
111,1,0.9896907216494846,2.0,ok
111,2,0.9148936170212766,1.0,ok
111,3,0.0,,no_overlapping_cluster
111,4,0.006993006993006993,14.0,ok
111,5,0.0,,no_overlapping_cluster
111,6,0.9373297002724795,4.0,ok
111,7,0.0,,no_overlapping_cluster
111,8,0.9347826086956522,3.0,ok
111,9,0.9042553191489362,5.0,ok
111,10,0.9285714285714286,9.0,ok
111,11,0.8,12.0,ok
111,12,0.8879310344827587,14.0,ok
111,13,0.7762237762237763,15.0,ok
111,14,0.8552631578947368,8.0,ok
111,15,0.913946587537092,6.0,ok
111,16,0.8058252427184466,13.0,ok
111,17,0.6081081081081081,7.0,ok
111,18,0.838150289017341,10.0,ok
111,19,0.6831683168316832,24.0,ok
111,20,0.8666666666666667,11.0,ok
111,21,0.567741935483871,18.0,ok
111,22,0.8253968253968254,16.0,ok
111,23,0.7714285714285715,22.0,ok
111,24,0.13333333333333333,18.0,ok
111,25,0.62,19.0,ok
111,26,0.7419354838709677,17.0,ok
111,27,0.7583697234352256,25.0,ok
111,28,0.8,26.0,ok
111,29,0.8214285714285714,23.0,ok
111,30,0.7851851851851852,20.0,ok
111,31,0.8053691275167785,21.0,ok
111,32,0.18285714285714286,27.0,ok
111,33,0.5056818181818182,27.0,ok
112,0,0.9767441860465116,0.0,ok
112,1,0.9775280898876404,2.0,ok
112,2,0.86,1.0,ok
112,3,0.0,,no_overlapping_cluster
112,4,0.0,,no_overlapping_cluster
112,5,0.0,,no_overlapping_cluster
112,6,0.9476584022038568,5.0,ok
112,7,0.176,3.0,ok
112,8,0.782258064516129,3.0,ok
112,9,0.908256880733945,4.0,ok
112,10,0.8888888888888888,13.0,ok
112,11,0.8723404255319149,6.0,ok
112,12,0.8947368421052632,8.0,ok
112,13,0.6865671641791045,7.0,ok
112,14,0.8734177215189873,14.0,ok
112,15,0.910828025477707,9.0,ok
112,16,0.8556701030927835,15.0,ok
112,17,0.6984126984126984,11.0,ok
112,18,0.8044280442804428,12.0,ok
112,19,0.7821782178217822,21.0,ok
112,20,0.8214285714285714,10.0,ok
112,21,0.3763837638376384,17.0,ok
112,22,0.19029850746268656,17.0,ok
112,23,0.7931034482758621,19.0,ok
112,24,0.0967741935483871,17.0,ok
112,25,0.6630434782608695,16.0,ok
112,26,0.8064516129032258,26.0,ok
112,27,0.7953846153846154,25.0,ok
112,28,0.7848101265822784,24.0,ok
112,29,0.8627450980392157,23.0,ok
112,30,0.8181818181818182,18.0,ok
112,31,0.6055045871559633,20.0,ok
112,32,0.18877551020408162,22.0,ok
112,33,0.49743589743589745,22.0,ok
113,0,0.98125,0.0,ok
113,1,0.9560439560439561,1.0,ok
113,2,0.8235294117647058,2.0,ok
113,3,0.0,,no_overlapping_cluster
113,4,0.0,,no_overlapping_cluster
113,5,0.005076142131979695,5.0,ok
113,6,0.9697802197802198,5.0,ok
113,7,0.11965811965811966,7.0,ok
113,8,0.8037383177570093,7.0,ok
113,9,0.9405940594059405,4.0,ok
113,10,0.9565217391304348,3.0,ok
113,11,0.9583333333333334,8.0,ok
113,12,0.96,9.0,ok
113,13,0.8206896551724138,10.0,ok
113,14,0.8786127167630058,12.0,ok
113,15,0.9536423841059603,6.0,ok
113,16,0.6601941747572816,13.0,ok
113,17,0.8253968253968254,11.0,ok
113,18,0.8003802281368821,18.0,ok
113,19,0.6947368421052632,22.0,ok
113,20,0.7540983606557377,14.0,ok
113,21,0.7398373983739838,17.0,ok
113,22,0.7758620689655172,15.0,ok
113,23,0.7741935483870968,19.0,ok
113,24,0.3305785123966942,16.0,ok
113,25,0.2890625,16.0,ok
113,26,0.7575757575757576,23.0,ok
113,27,0.7888730385164051,24.0,ok
113,28,0.456,26.0,ok
113,29,0.12571428571428572,25.0,ok
113,30,0.7844827586206896,21.0,ok
113,31,0.6578947368421053,20.0,ok
113,32,0.1875,26.0,ok
113,33,0.6282051282051282,25.0,ok
114,0,0.9817073170731707,0.0,ok
114,1,1.0,1.0,ok
114,2,0.8125,3.0,ok
114,3,0.9,2.0,ok
114,4,0.0,,no_overlapping_cluster
114,5,0.002898550724637681,6.0,ok
114,6,0.9414893617021277,11.0,ok
114,7,0.20149253731343283,4.0,ok
114,8,0.7555555555555555,4.0,ok
114,9,0.9224137931034483,10.0,ok
114,10,0.8909090909090909,5.0,ok
114,11,0.926829268292683,12.0,ok
114,12,0.9196428571428571,16.0,ok
114,13,0.6412213740458015,15.0,ok
114,14,0.8707482993197279,7.0,ok
114,15,0.940251572327044,6.0,ok
114,16,0.8316831683168316,8.0,ok
114,17,0.7580645161290323,9.0,ok
114,18,0.7519685039370079,20.0,ok
114,19,0.797979797979798,14.0,ok
114,20,0.8,13.0,ok
114,21,0.7,22.0,ok
114,22,0.828125,17.0,ok
114,23,0.7741935483870968,26.0,ok
114,24,0.2767857142857143,21.0,ok
114,25,0.34210526315789475,21.0,ok
114,26,0.7628865979381443,18.0,ok
114,27,0.6897435897435897,19.0,ok
114,28,0.4722222222222222,24.0,ok
114,29,0.3130434782608696,24.0,ok
114,30,0.8103448275862069,25.0,ok
114,31,0.6994219653179191,27.0,ok
114,32,0.033921302578018994,19.0,ok
114,33,0.7481481481481481,23.0,ok
115,0,0.9700598802395209,0.0,ok
115,1,0.9659090909090909,1.0,ok
115,2,0.9302325581395349,2.0,ok
115,3,0.014084507042253521,3.0,ok
115,4,0.8378378378378378,3.0,ok
115,5,0.009009009009009009,7.0,ok
115,6,0.9461538461538461,10.0,ok
115,7,0.0,,no_overlapping_cluster
115,8,0.9514563106796117,5.0,ok
115,9,0.9262295081967213,9.0,ok
115,10,0.8771929824561403,4.0,ok
115,11,0.9047619047619048,8.0,ok
115,12,0.8547008547008547,12.0,ok
115,13,0.7122302158273381,11.0,ok
115,14,0.7876712328767124,15.0,ok
115,15,0.9009287925696594,7.0,ok
115,16,0.6666666666666666,19.0,ok
115,17,0.6101694915254238,6.0,ok
115,18,0.8217636022514071,16.0,ok
115,19,0.8775510204081632,14.0,ok
115,20,0.7358490566037735,13.0,ok
115,21,0.7083333333333334,24.0,ok
115,22,0.8529411764705882,17.0,ok
115,23,0.9122807017543859,22.0,ok
115,24,0.4057971014492754,23.0,ok
115,25,0.5967741935483871,20.0,ok
115,26,0.8913043478260869,26.0,ok
115,27,0.773121387283237,27.0,ok
115,28,0.6666666666666666,25.0,ok
115,29,0.004739336492890996,0.0,ok
115,30,0.819672131147541,18.0,ok
115,31,0.82,21.0,ok
115,32,0.5,28.0,ok
115,33,0.8067226890756303,29.0,ok
116,0,0.9815950920245399,0.0,ok
116,1,0.978494623655914,3.0,ok
116,2,0.9047619047619048,2.0,ok
116,3,0.0010484011881880134,4.0,ok
116,4,0.006498068141903758,4.0,ok
116,5,0.0066736916051984545,4.0,ok
116,6,0.06391571553994732,4.0,ok
116,7,0.0045662100456621,4.0,ok
116,8,0.9607843137254902,1.0,ok
116,9,0.017562346329469618,4.0,ok
116,10,0.008429926238145416,4.0,ok
116,11,0.007727432384966632,4.0,ok
116,12,0.019845451352300668,4.0,ok
116,13,0.021777309448542326,4.0,ok
116,14,0.02616789603090973,4.0,ok
116,15,0.05286266245170355,4.0,ok
116,16,0.01685985247629083,4.0,ok
116,17,0.008604038630377524,4.0,ok
116,18,0.08358208955223881,4.0,ok
116,19,0.01738672286617492,4.0,ok
116,20,0.008605549701440113,4.0,ok
116,21,0.01791359325605901,4.0,ok
116,22,0.010361784334387074,4.0,ok
116,23,0.009308043554618898,4.0,ok
116,24,0.008429926238145416,4.0,ok
116,25,0.009308043554618898,4.0,ok
116,26,0.01563048823322796,4.0,ok
116,27,0.11081840533895329,4.0,ok
116,28,0.011591148577449948,4.0,ok
116,29,0.008781173164734809,4.0,ok
116,30,0.01879171057253249,4.0,ok
116,31,0.0228310502283105,4.0,ok
116,32,0.005444327362135582,4.0,ok
116,33,0.0182648401826484,4.0,ok
117,0,0.9573170731707317,0.0,ok
117,1,0.9896907216494846,3.0,ok
117,2,0.8888888888888888,1.0,ok
117,3,0.8809523809523809,2.0,ok
117,4,0.0,,no_overlapping_cluster
117,5,0.0,,no_overlapping_cluster
117,6,0.9301745635910225,10.0,ok
117,7,0.034739454094292806,10.0,ok
117,8,0.8666666666666667,4.0,ok
117,9,0.8833333333333333,12.0,ok
117,10,0.84,8.0,ok
117,11,0.0,,no_overlapping_cluster
117,12,0.8518518518518519,13.0,ok
117,13,0.44,14.0,ok
117,14,0.8571428571428571,6.0,ok
117,15,0.9003215434083601,5.0,ok
117,16,0.6161616161616161,11.0,ok
117,17,0.660377358490566,7.0,ok
117,18,0.7406716417910447,21.0,ok
117,19,0.6956521739130435,22.0,ok
117,20,0.88,15.0,ok
117,21,0.6875,17.0,ok
117,22,0.9206349206349206,9.0,ok
117,23,0.78125,16.0,ok
117,24,0.375,18.0,ok
117,25,0.25,18.0,ok
117,26,0.7528089887640449,23.0,ok
117,27,0.7235294117647059,24.0,ok
117,28,0.8888888888888888,25.0,ok
117,29,0.7058823529411765,26.0,ok
117,30,0.816793893129771,20.0,ok
117,31,0.7288135593220338,19.0,ok
117,32,0.5208333333333334,27.0,ok
117,33,0.8070175438596491,28.0,ok
118,0,0.9683544303797469,0.0,ok
118,1,0.9340659340659341,1.0,ok
118,2,0.8695652173913043,3.0,ok
118,3,0.9230769230769231,2.0,ok
118,4,0.0,,no_overlapping_cluster
118,5,0.0,,no_overlapping_cluster
118,6,0.9211822660098522,8.0,ok
118,7,0.0410958904109589,3.0,ok
118,8,0.9,5.0,ok
118,9,0.8521739130434782,9.0,ok
118,10,0.9038461538461539,4.0,ok
118,11,0.7288135593220338,10.0,ok
118,12,0.9016393442622951,12.0,ok
118,13,0.6159420289855072,11.0,ok
118,14,0.7905405405405406,7.0,ok
118,15,0.9320987654320988,6.0,ok
118,16,0.8737864077669902,16.0,ok
118,17,0.6779661016949152,14.0,ok
118,18,0.7920604914933838,17.0,ok
118,19,0.8279569892473119,13.0,ok
118,20,0.8703703703703703,20.0,ok
118,21,0.5339805825242718,25.0,ok
118,22,0.8135593220338984,24.0,ok
118,23,0.7878787878787878,21.0,ok
118,24,0.6779661016949152,23.0,ok
118,25,0.6142857142857143,22.0,ok
118,26,0.8295454545454546,18.0,ok
118,27,0.7592592592592593,19.0,ok
118,28,0.8051948051948052,26.0,ok
118,29,0.13157894736842105,27.0,ok
118,30,0.8473282442748091,28.0,ok
118,31,0.7549668874172185,29.0,ok
118,32,0.17757009345794392,27.0,ok
118,33,0.4200913242009132,27.0,ok
119,0,0.975609756097561,0.0,ok
119,1,0.9897959183673469,2.0,ok
119,2,0.9111111111111111,1.0,ok
119,3,0.012048192771084338,1.0,ok
119,4,0.0,,no_overlapping_cluster
119,5,0.0,,no_overlapping_cluster
119,6,0.9736842105263158,11.0,ok
119,7,0.007692307692307693,3.0,ok
119,8,0.970873786407767,3.0,ok
119,9,0.9444444444444444,10.0,ok
119,10,0.86,16.0,ok
119,11,0.8269230769230769,15.0,ok
119,12,0.9385964912280702,13.0,ok
119,13,0.7894736842105263,14.0,ok
119,14,0.8303030303030303,8.0,ok
119,15,0.9059561128526645,7.0,ok
119,16,0.8585858585858586,9.0,ok
119,17,0.20987654320987653,4.0,ok
119,18,0.7938144329896907,6.0,ok
119,19,0.717391304347826,19.0,ok
119,20,0.7931034482758621,5.0,ok
119,21,0.45454545454545453,17.0,ok
119,22,0.8852459016393442,12.0,ok
119,23,0.7457627118644068,18.0,ok
119,24,0.15311004784688995,17.0,ok
119,25,0.11403508771929824,17.0,ok
119,26,0.7159090909090909,25.0,ok
119,27,0.7280832095096582,26.0,ok
119,28,0.7361111111111112,22.0,ok
119,29,0.8363636363636363,23.0,ok
119,30,0.8,21.0,ok
119,31,0.7708333333333334,20.0,ok
119,32,0.1907514450867052,24.0,ok
119,33,0.5406976744186046,24.0,ok
120,0,0.9705882352941176,0.0,ok
120,1,0.9891304347826086,1.0,ok
120,2,0.8627450980392157,2.0,ok
120,3,0.8717948717948718,3.0,ok
120,4,0.868421052631579,4.0,ok
120,5,0.009523809523809525,17.0,ok
120,6,0.9181585677749361,7.0,ok
120,7,0.04285714285714286,2.0,ok
120,8,0.9215686274509803,5.0,ok
120,9,0.8727272727272727,9.0,ok
120,10,0.9038461538461539,15.0,ok
120,11,0.9166666666666666,10.0,ok
120,12,0.9130434782608695,8.0,ok
120,13,0.8,11.0,ok
120,14,0.8787878787878788,12.0,ok
120,15,0.9185667752442996,13.0,ok
120,16,0.6568627450980392,17.0,ok
120,17,0.6721311475409836,6.0,ok
120,18,0.7693920335429769,22.0,ok
120,19,0.8494623655913979,18.0,ok
120,20,0.8703703703703703,16.0,ok
120,21,0.6293103448275862,21.0,ok
120,22,0.8333333333333334,14.0,ok
120,23,0.7704918032786885,20.0,ok
120,24,0.5714285714285714,24.0,ok
120,25,0.6506024096385542,23.0,ok
120,26,0.7894736842105263,19.0,ok
120,27,0.7719298245614035,25.0,ok
120,28,0.6933333333333334,29.0,ok
120,29,0.6491228070175439,28.0,ok
120,30,0.7844827586206896,26.0,ok
120,31,0.7604790419161677,27.0,ok
120,32,0.5625,31.0,ok
120,33,0.7264150943396226,30.0,ok
121,0,0.9754601226993865,0.0,ok
121,1,0.967741935483871,1.0,ok
121,2,0.9069767441860465,3.0,ok
121,3,0.09210526315789473,2.0,ok
121,4,0.7727272727272727,2.0,ok
121,5,0.0064516129032258064,12.0,ok
121,6,0.9694444444444444,5.0,ok
121,7,0.014285714285714285,3.0,ok
121,8,0.9595959595959596,4.0,ok
121,9,0.9298245614035088,8.0,ok
121,10,0.8979591836734694,13.0,ok
121,11,0.92,6.0,ok
121,12,0.9363636363636364,9.0,ok
121,13,0.8450704225352113,7.0,ok
121,14,0.8231292517006803,12.0,ok
121,15,0.9111842105263158,16.0,ok
121,16,0.8085106382978723,14.0,ok
121,17,0.6078431372549019,10.0,ok
121,18,0.8096947935368043,11.0,ok
121,19,0.7956989247311828,15.0,ok
121,20,0.7894736842105263,17.0,ok
121,21,0.6917293233082706,19.0,ok
121,22,0.8032786885245902,18.0,ok
121,23,0.796875,21.0,ok
121,24,0.23478260869565218,20.0,ok
121,25,0.4444444444444444,20.0,ok
121,26,0.8105263157894737,24.0,ok
121,27,0.7380607814761215,27.0,ok
121,28,0.7195121951219512,23.0,ok
121,29,0.7068965517241379,22.0,ok
121,30,0.8278688524590164,26.0,ok
121,31,0.7636363636363637,25.0,ok
121,32,0.5208333333333334,28.0,ok
121,33,0.7589285714285714,29.0,ok
122,0,0.96,0.0,ok
122,1,0.9333333333333333,1.0,ok
122,2,0.8367346938775511,2.0,ok
122,3,0.9318181818181818,3.0,ok
122,4,0.0,,no_overlapping_cluster
122,5,0.002932551319648094,4.0,ok
122,6,0.9655172413793104,7.0,ok
122,7,0.04054054054054054,2.0,ok
122,8,0.9489795918367347,5.0,ok
122,9,0.8878504672897196,10.0,ok
122,10,0.9454545454545454,8.0,ok
122,11,0.9,6.0,ok
122,12,0.9026548672566371,13.0,ok
122,13,0.8285714285714286,12.0,ok
122,14,0.8169014084507042,15.0,ok
122,15,0.9400630914826499,4.0,ok
122,16,0.5859375,17.0,ok
122,17,0.6060606060606061,14.0,ok
122,18,0.712,24.0,ok
122,19,0.7666666666666667,9.0,ok
122,20,0.7450980392156863,16.0,ok
122,21,0.6764705882352942,20.0,ok
122,22,0.7794117647058824,11.0,ok
122,23,0.7678571428571429,23.0,ok
122,24,0.23529411764705882,21.0,ok
122,25,0.35714285714285715,21.0,ok
122,26,0.7912087912087912,27.0,ok
122,27,0.7484939759036144,26.0,ok
122,28,0.7555555555555555,19.0,ok
122,29,0.0942622950819672,25.0,ok
